id,label,eid,title,acc_type,industry,start_date,days,subtype,eq_type,name_cas,factor_type,number,name,pollution_type
FIRE_1106,Fire,,,,,,,not known / not applicable,,,,,,
EXPLOSION_1106,Explosion,,,,,,,not known / not applicable,,,,,,
SUB_1106,HazardSubstance,,,,,,,,,"Liquefied flammable gases, Category 1 or 2 (including LPG) and natural gas - na -   P5a Flammable liquids - na -   Fuel gas - 68476-29-9 -   Gas oils (including diesel fuels, home heating oils and gas oil blending streams - na -   Heavy oils - na -   Hydrogen sulfide - 7783-06-4 -  ",,,,
FLAMMABLE_1106,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1106,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
INJ_1106,Injury,,,,,,,,,,,6.0,,
ACC_928,Accident,928.0,Explosion at the Sulfur Removal Reactor of the Butadien Facility,Major Accident,Plastic and rubber manufacture,,,,,,,,,
DT_928,DateTime,,,,,2004-08-25 17:00:00,,,,,,,,
DUR_928,Duration,,,,,,0.291666666700621,,,,,,,
STAFF_928,FactoryStaff,,,,,,,,,,,,,
RELEASE_928,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
EXPLOSION_928,Explosion,,,,,,,explosive decomposition (of unstable material),,,,,,
SUB_928,HazardSubstance,,,,,,,,,"1,3-Butadiene - 106-99-0 -   Poly Butadiene Peroxide - CAS Number -   Nitrogen - 7727-37-9 -  ",,,,
TOXIC_928,Toxic,,,,,,,,,,,,,
EXPLOSIVEHAZARD_928,ExplosiveHazard,,,,,,,,,,,,,
FLAMMABLE_928,Flammable,,,,,,,,,,,,,
ORGANIZATIONFACTOR_928,OrganizationFactor,,,,,,,,,,"organized procedures
training/instruction
supervision
maintenance/repair",,,
FATAL_928,Fatality,,,,,,,,,,,1.0,,
INJ_928,Injury,,,,,,,,,,,1.0,,
ACC_577,Accident,577.0,Explosion in a dismantling munition plant,Major Accident,"Production, destruction and storage of explosives",,,,,,,,,
DT_577,DateTime,,,,,2006-06-13 00:00:00,,,,,,,,
DUR_577,Duration,,,,,,1.0,,,,,,,
STAFF_577,FactoryStaff,,,,,,,,,,,,,
FATAL_577,Fatality,,,,,,,,,,,1.0,,
ACC_153,Accident,153.0,Contamination of the ground with petroleum,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_153,DateTime,,,,,2014-02-11 10:10:00,,,,,,,,
DUR_153,Duration,,,,,,1.03125,,,,,,,
STAFF_153,FactoryStaff,,,,,,,,,,,,,
RELEASE_153,Release,,,,,,,fluid release to ground,,,,,,
SUB_153,HazardSubstance,,,,,,,,,Petroleum - 8002-05-9 -  ,,,,
FLAMMABLE_153,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_153,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
ACC_719,Accident,719.0,Chlorine leakage at start-up of chloromethane production plant,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_719,DateTime,,,,,1988-09-06 00:00:00,,,,,,,,
DUR_719,Duration,,,,,,1.0,,,,,,,
STAFF_719,FactoryStaff,,,,,,,,,,,,,
RELEASE_719,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_719,HazardSubstance,,,,,,,,,Chlorine - 07782-50-5 - -1.00000,,,,
TOXIC_719,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_719,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
HUMANFACTOR_719,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_719,OrganizationFactor,,,,,,,,,,"organized procedures
training/instruction
design of plant/equipment/system",,,
INJ_719,Injury,,,,,,,,,,,5.0,,
ACC_533,Accident,533.0,Uncontrolled release of crude oil from vessel due to early corrosion,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_533,DateTime,,,,,1999-07-14 21:15:00,,,,,,,,
DUR_533,Duration,,,,,,2.82291666659876,,,,,,,
STAFF_533,FactoryStaff,,,,,,,,,,,,,
RELEASE_533,Release,,,,,,,fluid release to ground,,,,,,
STORAGEEQUIPMENT_533,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_533,HazardSubstance,,,,,,,,,carbon disulphide   conc > 1% - 	75-15-0 -   06. FLAMMABLE - note 3(a) -  -   flammable liquids -  -   liquefied extremely flammable gases (including LPG) and natural gas -  -   hydrogen chloride (liquefied gas) - 07647-01-0 -   chlorine - 07782-50-5 -   Tetraethyl lead - 	78-00-2 - 83.00000 hydrogen - 01333-74-0 -  ,,,,
TOXIC_533,Toxic,,,,,,,,,,,,,
FLAMMABLE_533,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_533,PlantEquipmentFactor,,,,,,,,,,"vessel/container/containment-equipment failure
corrosion/fatigue",,,
ORGANIZATIONFACTOR_533,OrganizationFactor,,,,,,,,,,"maintenance/repair
testing/inspecting/recording",,,
ACC_379,Accident,379.0,Fire in an electric furnace of carbon monoxide and consequent gas explosion,Major Accident,Processing of metals,,,,,,,,,
DT_379,DateTime,,,,,2001-10-28 04:02:00,,,,,,,,
DUR_379,Duration,,,,,,0.831944444398687,,,,,,,
STAFF_379,FactoryStaff,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_379,PlantEquipmentFactor,,,,,,,,,,loss of process control,,,
ACC_831,Accident,831.0,Spontaneous ignition of white phosphorus as a result of air admission in a drum  causing a great fire inside the storage building,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_831,DateTime,,,,,1990-08-01 00:00:00,,,,,,,,
DUR_831,Duration,,,,,,1.0,,,,,,,
STAFF_831,FactoryStaff,,,,,,,,,,,,,
FIRE_831,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
STORAGEEQUIPMENT_831,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_831,HazardSubstance,,,,,,,,,White Phosphorus - 12185-10-3 - 33.20000,,,,
TOXIC_831,Toxic,,,,,,,,,,,,,
FLAMMABLE_831,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_831,PlantEquipmentFactor,,,,,,,,,,"component/machinery failure/malfunction
corrosion/fatigue
unexpected reaction/phase-transition",,,
ORGANIZATIONFACTOR_831,OrganizationFactor,,,,,,,,,,"organized procedures
testing/inspecting/recording",,,
ACC_590,Accident,590.0,Explosions in the cracking plant of a petrochemical industry,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_590,DateTime,,,,,1985-05-19 23:00:00,,,,,,,,
DUR_590,Duration,,,,,,0.0416666667006211,,,,,,,
STAFF_590,FactoryStaff,,,,,,,,,,,,,
RELEASE_590,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
FIRE_590,Fire,,,,,,,conflagration (a general engulfment fire),,,,,,
EXPLOSION_590,Explosion,,,,,,,pressure burst (rupture of pressure system),,,,,,
PROCESSEQUIPMENT_590,ProcessEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)
container; pressurised (bullet, sphere, cylinder, etc.)",,,,,
SUB_590,HazardSubstance,,,,,,,,,Sulphur Dioxide - 7446-09-5 -   Propylene - 115-07-1 -   Liquified Petroleum Gas -  -   Ethylene - 74-85-1 -   Carbon Dioxide - 124-38-9 -  ,,,,
TOXIC_590,Toxic,,,,,,,,,,,,,
FLAMMABLE_590,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_590,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
FATAL_590,Fatality,,,,,,,,,,,1.0,,
INJ_590,Injury,,,,,,,,,,,4.0,,
ACC_1027,Accident,1027.0,Fire in a fertilizer store,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_1027,DateTime,,,,,2012-09-25 07:10:00,,,,,,,,
DUR_1027,Duration,,,,,,34.0555555555984,,,,,,,
STAFF_1027,FactoryStaff,,,,,,,,,,,,,
RELEASE_1027,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
ENV_1027,EnvironmentPollution,,,,,,,,,,,,,Other - 0.00Other - 0.00
ACC_623,Accident,623.0,Catastrophic failure of a reservoir dedicated to the bitumen storage in a refinery,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_623,DateTime,,,,,2004-09-08 07:25:00,,,,,,,,
DUR_623,Duration,,,,,,1.28472222219716,,,,,,,
STAFF_623,FactoryStaff,,,,,,,,,,,,,
RELEASE_623,Release,,,,,,,"fluid release to ground
fluid release to water",,,,,,
FIRE_623,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)",,,,,,
EXPLOSION_623,Explosion,,,,,,,pressure burst (rupture of pressure system),,,,,,
STORAGEEQUIPMENT_623,StorageEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
TRANSFEREQUIPMENT_623,TransferEquipment,,,,,,,,"container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
SUB_623,HazardSubstance,,,,,,,,,"08. EXTREMELY FLAMMABLE - note 3(c) -  -   07 b. HIGHLY FLAMMABLE - note 3(b)(2) -  -   07 a. HIGHLY FLAMMABLE - note 3(b)(1) -  -   06. FLAMMABLE - note 3(a) -  -   02. TOXIC -  -   03. OXIDIZING -  -   automotive petrol and other petroleum spirits - 08002-05-9 -   nickel oxides and sulphides in inhalable powder form -  -   09 i. DANGEROUS FOR THE ENVIRONMENT - R50 -  -   hot oil (distillato pesante) -  - 448.00000 bitumen -  - 43152.00000 09 ii. DANGEROUS FOR THE ENVIRONMENT - R51,R53 -  -   [residuo bituminoso  carica IGCC] -  -   liquefied extremely flammable gases (including LPG) and natural gas -  -  ",,,,
TOXIC_623,Toxic,,,,,,,,,,,,,
FLAMMABLE_623,Flammable,,,,,,,,,,,,,
OXIDIZING_623,Oxidizing,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_623,PlantEquipmentFactor,,,,,,,,,,unexpected reaction/phase-transition,,,
FATAL_623,Fatality,,,,,,,,,,,1.0,,
INJ_623,Injury,,,,,,,,,,,2.0,,
ENV_623,EnvironmentPollution,,,,,,,,,,,,,offshore: sea/seabed - 0.00
ACC_1014,Accident,1014.0,Rupture of a naphtha pipeline in an underground storage site located in salt caverns.,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_1014,DateTime,,,,,2010-05-01 19:20:00,,,,,,,,
DUR_1014,Duration,,,,,,1.02083333329938,,,,,,,
STAFF_1014,FactoryStaff,,,,,,,,,,,,,
RELEASE_1014,Release,,,,,,,"gas/vapour/mist/etc release to air
fluid release to ground
fluid release to water",,,,,,
SUB_1014,HazardSubstance,,,,,,,,,Naphta - 91-20-3 -  ,,,,
PLANTEQUIPMENTFACTOR_1014,PlantEquipmentFactor,,,,,,,,,,corrosion/fatigue,,,
HUMANFACTOR_1014,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_1014,OrganizationFactor,,,,,,,,,,organized procedures,,,
ACC_426,Accident,426.0,Natural gas escape from an undergroud storage area caused by faulty maintenance,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_426,DateTime,,,,,1989-09-25 11:00:00,,,,,,,,
DUR_426,Duration,,,,,,0.541666666700621,,,,,,,
CON_426,Contractor,,,,,,,,,,,,True,
RELEASE_426,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
STORAGEEQUIPMENT_426,StorageEquipment,,,,,,,,"machinery/equipment (pump, filter, column seperator, mixer, etc.)",,,,,
SUB_426,HazardSubstance,,,,,,,,,Natural Gas [mainly Methane] -  -  ,,,,
FLAMMABLE_426,Flammable,,,,,,,,,,,,,
ACC_49,Accident,49.0,Release to atmosphere of chlorine in a PVC plant,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_49,DateTime,,,,,2000-07-21 07:50:00,,,,,,,,
DUR_49,Duration,,,,,,1.38750000000437,,,,,,,
STAFF_49,FactoryStaff,,,,,,,,,,,,,
RELEASE_49,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
STORAGEEQUIPMENT_49,StorageEquipment,,,,,,,,"machinery/equipment (pump, filter, column seperator, mixer, etc.)",,,,,
SUB_49,HazardSubstance,,,,,,,,,chlorine - 07782-50-5 - 0.18800,,,,
PLANTEQUIPMENTFACTOR_49,PlantEquipmentFactor,,,,,,,,,,component/machinery failure/malfunction,,,
ACC_1056,Accident,1056.0,Phosgene leakage,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_1056,DateTime,,,,,2005-12-08 07:00:00,,,,,,,,
DUR_1056,Duration,,,,,,1.70833333329938,,,,,,,
STAFF_1056,FactoryStaff,,,,,,,,,,,,,
RELEASE_1056,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_1056,HazardSubstance,,,,,,,,,phosgene -  t75-44-5 -  ,,,,
TOXIC_1056,Toxic,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1056,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
HUMANFACTOR_1056,HumanFactor,,,,,,,,,,operator error,,,
INJ_1056,Injury,,,,,,,,,,,24.0,,
ACC_412,Accident,412.0,Fire in the Control room in a steelworks,Major Accident,Processing of metals,,,,,,,,,
DT_412,DateTime,,,,,2006-05-11 11:22:00,,,,,,,,
DUR_412,Duration,,,,,,1.07847222220153,,,,,,,
STAFF_412,FactoryStaff,,,,,,,,,,,,,
ACC_1309,Accident,1309.0,Fire at oil refinery,Other Event,Petrochemical / Oil Refineries,,,,,,,,,
DT_1309,DateTime,,,,,2021-02-18 00:00:00,,,,,,,,
DUR_1309,Duration,,,,,,1.0,,,,,,,
STAFF_1309,FactoryStaff,,,,,,,,,,,,,
RELEASE_1309,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
FIRE_1309,Fire,,,,,,,"flash fire (burning vapour cloud, subsonic flame front)",,,,,,
HUMANFACTOR_1309,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_1309,OrganizationFactor,,,,,,,,,,maintenance/repair,,,
ACC_744,Accident,744.0,Release of reaction mixture from reactor at synthetic resin plant,Major Accident,Chemical installations - other fine chemicals,,,,,,,,,
DT_744,DateTime,,,,,2012-01-26 07:31:00,,,,,,,,
DUR_744,Duration,,,,,,1.24930555559695,,,,,,,
STAFF_744,FactoryStaff,,,,,,,,,,,,,
RELEASE_744,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_744,HazardSubstance,,,,,,,,,"Formaldehyd (>50 Gew.-%) - 50-00-0 -   Phenol, o-Kresol, Formaldehyd - CAS Number -  ",,,,
TOXIC_744,Toxic,,,,,,,,,,,,,
ACC_216,Accident,216.0,Explosion and deflagration  and subsequent fire in a solvent store in a chemical plant,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_216,DateTime,,,,,2010-08-10 06:15:00,,,,,,,,
DUR_216,Duration,,,,,,0.739583333299379,,,,,,,
STAFF_216,FactoryStaff,,,,,,,,,,,,,
FIRE_216,Fire,,,,,,,not known / not applicable,,,,,,
EXPLOSION_216,Explosion,,,,,,,not known / not applicable,,,,,,
SUB_216,HazardSubstance,,,,,,,,,Toluol - 108-88-3 -  ,,,,
FLAMMABLE_216,Flammable,,,,,,,,,,,,,
FATAL_216,Fatality,,,,,,,,,,,1.0,,
ACC_1263,Accident,1263.0,Fire at a car component supplier,Near Miss,"General engineering, manufacturing and assembly",,,,,,,,,
DT_1263,DateTime,,,,,2020-12-10 13:10:00,,,,,,,,
DUR_1263,Duration,,,,,,1.0625,,,,,,,
STAFF_1263,FactoryStaff,,,,,,,,,,,,,
FIRE_1263,Fire,,,,,,,not known / not applicable,,,,,,
SUB_1263,HazardSubstance,,,,,,,,,"Tempering salts - 7632-00-0, 7631-99-4 -  ",,,,
OXIDIZING_1263,Oxidizing,,,,,,,,,,,,,
HUMANFACTOR_1263,HumanFactor,,,,,,,,,,operator error,,,
ACC_639,Accident,639.0,The explosion in the vessel caused by an unexpected and unwanted formation of methylnitrate in a vessel for collecting chlorine residuals,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_639,DateTime,,,,,1981-09-25 00:00:00,,,,,,,,
DUR_639,Duration,,,,,,1.0,,,,,,,
STAFF_639,FactoryStaff,,,,,,,,,,,,,
RELEASE_639,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
EXPLOSION_639,Explosion,,,,,,,explosive decomposition (of unstable material),,,,,,
PROCESSEQUIPMENT_639,ProcessEquipment,,,,,,,,general pipework/flanges,,,,,
SUB_639,HazardSubstance,,,,,,,,,Methyl nitrate -  - -1.00000 Methanol - 00067-56-1 - -1.00000 Hydrogen Chloride - 07647-01-0 - -1.00000 Chlorine - 07782-50-5 - 0.60000 Bromine - 07726-95-6 - 0.60000,,,,
PLANTEQUIPMENTFACTOR_639,PlantEquipmentFactor,,,,,,,,,,unexpected reaction/phase-transition,,,
ORGANIZATIONFACTOR_639,OrganizationFactor,,,,,,,,,,"organized procedures
process analysis",,,
INJ_639,Injury,,,,,,,,,,,6.0,,
ACC_1257,Accident,1257.0,Death at a blast furnace at a steelworks,Major Accident,"Processing of ferrous metals (foundries, smelting, etc.)",,,,,,,,,
DT_1257,DateTime,,,,,2020-07-15 14:40:00,,,,,,,,
DUR_1257,Duration,,,,,,1.03472222219716,,,,,,,
STAFF_1257,FactoryStaff,,,,,,,,,,,,,
RELEASE_1257,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_1257,HazardSubstance,,,,,,,,,Blast furnace gas - 65996-68-1 -  ,,,,
FLAMMABLE_1257,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_1257,PlantEquipmentFactor,,,,,,,,,,instrument/control/monitoring-device failure,,,
HUMANFACTOR_1257,HumanFactor,,,,,,,,,,wilful disobedience/failure to carry out duties,,,
FATAL_1257,Fatality,,,,,,,,,,,1.0,,
INJ_1257,Injury,,,,,,,,,,,5.0,,
ACC_620,Accident,620.0,Blast and bleve of a petrol products plant,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_620,DateTime,,,,,2002-08-16 00:40:00,,,,,,,,
DUR_620,Duration,,,,,,1.04861111109494,,,,,,,
STAFF_620,FactoryStaff,,,,,,,,,,,,,
RELEASE_620,Release,,,,,,,fluid release to ground,,,,,,
FIRE_620,Fire,,,,,,,"fireball (burning mass rising in air, often after BLEVE)",,,,,,
EXPLOSION_620,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
PROCESSEQUIPMENT_620,ProcessEquipment,,,,,,,,reaction vessel; non-pressurised,,,,,
SUB_620,HazardSubstance,,,,,,,,,"09 ii. DANGEROUS FOR THE ENVIRONMENT - R51,R53 -  -   09 i. DANGEROUS FOR THE ENVIRONMENT - R50 -  -   08. EXTREMELY FLAMMABLE - note 3(c) -  -   07 b. HIGHLY FLAMMABLE - note 3(b)(2) -  -   01. VERY TOXIC -  -   02. TOXIC -  -   10 ii. ANY CLASSIFICATION - R29 -  -   03. OXIDIZING -  - 45.00000 liquefied extremely flammable gases (including LPG) and natural gas -  -  ",,,,
TOXIC_620,Toxic,,,,,,,,,,,,,
FLAMMABLE_620,Flammable,,,,,,,,,,,,,
OXIDIZING_620,Oxidizing,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_620,PlantEquipmentFactor,,,,,,,,,,"loss of process control
runaway reaction",,,
HUMANFACTOR_620,HumanFactor,,,,,,,,,,operator error,,,
ORGANIZATIONFACTOR_620,OrganizationFactor,,,,,,,,,,"organized procedures
training/instruction
process analysis
design of plant/equipment/system
manufacture/construction",,,
ACC_1038,Accident,1038.0,Gas leak from blast furnace at pig iron and crude steel production plant ,Near Miss,"Processing of ferrous metals (foundries, smelting, etc.)",,,,,,,,,
DT_1038,DateTime,,,,,2012-04-15 14:00:00,,,,,,,,
DUR_1038,Duration,,,,,,0.416666666700621,,,,,,,
STAFF_1038,FactoryStaff,,,,,,,,,,,,,
ACC_855,Accident,855.0,Fire and explosion of a petrol spirit cloud  escaped from a left open valve after loading a tank from a ship,Major Accident,Wholesale and retail storage and distribution (excluding LPG),,,,,,,,,
DT_855,DateTime,,,,,1994-08-04 06:55:00,,,,,,,,
DUR_855,Duration,,,,,,1.75,,,,,,,
STAFF_855,FactoryStaff,,,,,,,,,,,,,
STORAGEEQUIPMENT_855,StorageEquipment,,,,,,,,valves/controls/monitoring devices/drain cocks,,,,,
TRANSFEREQUIPMENT_855,TransferEquipment,,,,,,,,general pipework/flanges,,,,,
SUB_855,HazardSubstance,,,,,,,,,Sulphur Dioxide -  	 7446-09-5 - -1.00000 Propylene -  	 115-07-1 - -1.00000 Hydrogen Fluoride - 7664-39-3 - -1.00000 Flammable Substances -  - 20.00000 Flammable Liquids With Flash -  - -1.00000 Sulphur Trioxide - 07446-11-9 - -1.00000 Hydrogen - 01333-74-0 - -1.00000 Chlorine - 07782-50-5 - -1.00000 Bromine - 07726-95-6 - -1.00000,,,,
TOXIC_855,Toxic,,,,,,,,,,,,,
FLAMMABLE_855,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_855,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
ORGANIZATIONFACTOR_855,OrganizationFactor,,,,,,,,,,"organized procedures
training/instruction
design of plant/equipment/system
manufacture/construction
isolation of equipment/system",,,
FATAL_855,Fatality,,,,,,,,,,,1.0,,
INJ_855,Injury,,,,,,,,,,,7.0,,
ACC_501,Accident,501.0,Violent explosion in a dynamite cartridging workshop,Major Accident,General chemicals manufacture (not otherwise specified int the list),,,,,,,,,
DT_501,DateTime,,,,,2003-03-27 06:16:00,,,,,,,,
DUR_501,Duration,,,,,,0.738888888903603,,,,,,,
STAFF_501,FactoryStaff,,,,,,,,,,,,,
FATAL_501,Fatality,,,,,,,,,,,4.0,,
ACC_122,Accident,122.0,Explosion caused by a suicide at a fireworks factory,Major Accident,Production and storage of fireworks,,,,,,,,,
DT_122,DateTime,,,,,2016-10-18 22:45:00,,,,,,,,
DUR_122,Duration,,,,,,1.01041666659876,,,,,,,
STAFF_122,FactoryStaff,,,,,,,,,,,,,
FIRE_122,Fire,,,,,,,not known / not applicable,,,,,,
EXPLOSION_122,Explosion,,,,,,,explosive decomposition (of unstable material),,,,,,
HUMANFACTOR_122,HumanFactor,,,,,,,,,,"operator health (includes ailments, intoxication, death, etc.)",,,
FATAL_122,Fatality,,,,,,,,,,,1.0,,
ACC_613,Accident,613.0,Explosion of an hydrocarbon products cloud leaked from a temporary storage of water drained from petrol tanks,Major Accident,Petrochemical / Oil Refineries,,,,,,,,,
DT_613,DateTime,,,,,1999-12-10 10:30:00,,,,,,,,
DUR_613,Duration,,,,,,1.0625,,,,,,,
STAFF_613,FactoryStaff,,,,,,,,,,,,,
FIRE_613,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)",,,,,,
EXPLOSION_613,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
STORAGEEQUIPMENT_613,StorageEquipment,,,,,,,,container; non-ambient temperature (refrigerated or heated),,,,,
SUB_613,HazardSubstance,,,,,,,,,Automotive petrol and other petroleum spirits -  - 15.00000,,,,
FLAMMABLE_613,Flammable,,,,,,,,,,,,,
PLANTEQUIPMENTFACTOR_613,PlantEquipmentFactor,,,,,,,,,,vessel/container/containment-equipment failure,,,
INJ_613,Injury,,,,,,,,,,,2.0,,
ACC_136,Accident,136.0,Explosion and fire  after release of CS2 in pulp and paper manufactory plant,Major Accident,Production and manufacturing of pulp and paper,,,,,,,,,
DT_136,DateTime,,,,,1997-07-08 00:00:00,,,,,,,,
DUR_136,Duration,,,,,,1.0,,,,,,,
STAFF_136,FactoryStaff,,,,,,,,,,,,,
RELEASE_136,Release,,,,,,,gas/vapour/mist/etc release to air,,,,,,
SUB_136,HazardSubstance,,,,,,,,,Carbon Disulphide (CS2) - 75-15-0 -  ,,,,
TOXIC_136,Toxic,,,,,,,,,,,,,
ORGANIZATIONFACTOR_136,OrganizationFactor,,,,,,,,,,"isolation of equipment/system
maintenance/repair",,,
INJ_136,Injury,,,,,,,,,,,2.0,,
ACC_814,Accident,814.0,Hydrogen peroxide explosion used in a pharmaceutical industry to deodorise smelling sulphur compounds,Major Accident,"Production and storage of pesticides, biocides, fungicides",,,,,,,,,
DT_814,DateTime,,,,,1986-03-15 10:00:00,,,,,,,,
DUR_814,Duration,,,,,,0.583333333299379,,,,,,,
STAFF_814,FactoryStaff,,,,,,,,,,,,,
FIRE_814,Fire,,,,,,,"pool fire (burning pool of liquid, contained or uncontained)",,,,,,
EXPLOSION_814,Explosion,,,,,,,VCE (vapour cloud explosion; supersonic wave front),,,,,,
PROCESSEQUIPMENT_814,ProcessEquipment,,,,,,,,"reaction vessel; non-pressurised
container; non-pressurised (hopper, tank, drum, bag, etc.)",,,,,
